univ_key,nationality,visa_status,gender,headcount
인제대,네덜란드,학사과정,여,1
인제대,네팔,외국어연수생,남,14
인제대,네팔,외국어연수생,여,11
인제대,네팔,학사과정,남,13
인제대,네팔,학사과정,여,13
인제대,라오스,대학부설 어학원 연수,여,1
인제대,러시아(연방),대학부설 어학원 연수,남,1
인제대,러시아(연방),대학부설 어학원 연수,여,3
인제대,러시아(연방),학사과정,여,1
인제대,레소토,대학부설 어학원 연수,여,1
인제대,모로코,대학부설 어학원 연수,여,1
인제대,모로코,학사과정,남,1
인제대,모잠비크,박사과정,남,1
인제대,몽골,대학부설 어학원 연수,남,8
인제대,몽골,대학부설 어학원 연수,여,7
인제대,몽골,박사과정,남,2
인제대,몽골,박사과정,여,6
인제대,몽골,석사과정,남,1
인제대,몽골,석사과정,여,5
인제대,몽골,학사과정,남,3
인제대,몽골,학사과정,여,3
인제대,미국,박사과정,남,1
인제대,미얀마,대학부설 어학원 연수,남,6
인제대,미얀마,대학부설 어학원 연수,여,24
인제대,미얀마,석사과정,남,2
인제대,미얀마,석사과정,여,4
인제대,미얀마,학사과정,남,15
인제대,미얀마,학사과정,여,31
인제대,방글라데시,대학부설 어학원 연수,남,4
인제대,방글라데시,대학부설 어학원 연수,여,5
인제대,방글라데시,박사과정,남,13
인제대,방글라데시,박사과정,여,2
인제대,방글라데시,석사과정,남,10
인제대,방글라데시,석사과정,여,2
인제대,방글라데시,외국어연수생,남,131
인제대,방글라데시,외국어연수생,여,15
인제대,방글라데시,학사과정,남,44
인제대,방글라데시,학사과정,여,10
인제대,베트남,대학부설 어학원 연수,남,289
인제대,베트남,대학부설 어학원 연수,여,262
인제대,베트남,박사과정,남,1
인제대,베트남,박사과정,여,4
인제대,베트남,석사과정,남,3
인제대,베트남,석사과정,여,2
인제대,베트남,학사과정,남,42
인제대,베트남,학사과정,여,45
인제대,불가리아,대학부설 어학원 연수,여,1
인제대,브루나이,대학부설 어학원 연수,여,1
인제대,스리랑카,대학부설 어학원 연수,여,3
인제대,스리랑카,석사과정,여,4
인제대,아제르바이잔,대학부설 어학원 연수,여,1
인제대,에콰도르,대학부설 어학원 연수,여,1
인제대,우즈베키스탄,대학부설 어학원 연수,남,4
인제대,우즈베키스탄,대학부설 어학원 연수,여,1
인제대,우즈베키스탄,박사과정,남,7
인제대,우즈베키스탄,박사과정,여,1
인제대,우즈베키스탄,석사과정,남,4
인제대,우즈베키스탄,석사과정,여,1
인제대,우즈베키스탄,학사과정,남,3
인제대,우크라이나,학사과정,남,1
인제대,이란,대학부설 어학원 연수,여,1
인제대,이집트,대학부설 어학원 연수,여,2
인제대,이탈리아,대학부설 어학원 연수,여,1
인제대,인도,대학부설 어학원 연수,남,1
인제대,인도,대학부설 어학원 연수,여,7
인제대,인도,박사과정,여,1
인제대,인도,석사과정,남,1
인제대,인도,석사과정,여,2
인제대,인도네시아,대학부설 어학원 연수,남,3
인제대,인도네시아,대학부설 어학원 연수,여,4
인제대,인도네시아,학사과정,여,1
인제대,일본,교환학생,여,2
인제대,자메이카,박사과정,여,1
인제대,중국,대학부설 어학원 연수,남,2
인제대,중국,대학부설 어학원 연수,여,1
인제대,중국,박사과정,남,4
인제대,중국,박사과정,여,12
인제대,중국,석사과정,남,2
인제대,중국,석사과정,여,2
인제대,중국,학사과정,남,2
인제대,중국,학사과정,여,4
인제대,카메룬,대학부설 어학원 연수,여,2
인제대,카자흐스탄,대학부설 어학원 연수,여,3
인제대,캄보디아,대학부설 어학원 연수,남,1
인제대,캄보디아,대학부설 어학원 연수,여,1
인제대,케냐,대학부설 어학원 연수,여,1
인제대,키르기즈,대학부설 어학원 연수,남,1
인제대,타이,대학부설 어학원 연수,여,1
인제대,타이,학사과정,여,1
인제대,타이완,대학부설 어학원 연수,여,1
인제대,타이완,석사과정,여,1
인제대,탄자니아,대학부설 어학원 연수,남,1
인제대,파키스탄,대학부설 어학원 연수,남,6
인제대,파키스탄,대학부설 어학원 연수,여,7
인제대,파키스탄,박사과정,남,7
인제대,파키스탄,박사과정,여,1
인제대,파키스탄,석사과정,남,6
인제대,파키스탄,석사과정,여,3
인제대,파키스탄,학사과정,남,2
인제대,프랑스,학사과정,여,1
인제대,필리핀,대학부설 어학원 연수,남,1
인제대,필리핀,대학부설 어학원 연수,여,2
인제대,필리핀,박사과정,여,1
인제대,필리핀,석사과정,여,2
인천가톨릭대,러시아(연방),학사과정,여,1
인천대,가나,박사과정,남,1
인천대,가나,석사과정,남,1
인천대,그리스,대학부설 어학원 연수,남,1
인천대,나이지리아,석사과정,남,1
인천대,네덜란드,교환학생,남,5
인천대,네덜란드,교환학생,여,6
인천대,네팔,대학부설 어학원 연수,남,1
인천대,네팔,박사과정,여,1
인천대,네팔,석사과정,남,1
인천대,네팔,학사과정,남,1
인천대,네팔,학사과정,여,1
인천대,도미니카공화국,석사과정,여,1
인천대,독일,교환학생,남,3
인천대,독일,교환학생,여,3
인천대,라이베리아,석사과정,남,1
인천대,러시아(연방),대학부설 어학원 연수,남,1
인천대,러시아(연방),대학부설 어학원 연수,여,1
인천대,러시아(연방),박사과정,여,3
인천대,러시아(연방),석사과정,여,1
인천대,러시아(연방),학사과정,남,1
인천대,러시아(연방),학사과정,여,6
인천대,르완다,학사과정,여,1
인천대,말레이시아,석사과정,여,1
인천대,멕시코,교환학생,여,4
인천대,몽골,대학부설 어학원 연수,남,8
인천대,몽골,대학부설 어학원 연수,여,6
인천대,몽골,박사과정,남,4
인천대,몽골,박사과정,여,5
인천대,몽골,석사과정,남,4
인천대,몽골,석사과정,여,6
인천대,몽골,학사과정,남,12
인천대,몽골,학사과정,여,5
인천대,미국,교환학생,여,1
인천대,미국,학사과정,남,1
인천대,미얀마,대학부설 어학원 연수,남,16
인천대,미얀마,대학부설 어학원 연수,여,15
인천대,미얀마,박사과정,여,1
인천대,미얀마,학사과정,남,2
인천대,미얀마,학사과정,여,5
인천대,방글라데시,박사과정,남,6
인천대,방글라데시,박사과정,여,1
인천대,방글라데시,석사과정,남,1
인천대,방글라데시,학사과정,여,1
인천대,베네수엘라,학사과정,여,1
인천대,베트남,대학부설 어학원 연수,남,430
인천대,베트남,대학부설 어학원 연수,여,122
인천대,베트남,박사과정,남,10
인천대,베트남,박사과정,여,11
인천대,베트남,석사과정,남,2
인천대,베트남,석사과정,여,2
인천대,베트남,전문학사과정,남,3
인천대,베트남,전문학사과정,여,10
인천대,베트남,학사과정,남,7
인천대,베트남,학사과정,여,9
인천대,벨기에,교환학생,여,1
인천대,사우디아라비아,대학부설 어학원 연수,여,1
인천대,솔로몬군도,석사과정,남,1
인천대,스리랑카,교환학생,여,1
인천대,스리랑카,대학부설 어학원 연수,남,6
인천대,스리랑카,대학부설 어학원 연수,여,2
인천대,스리랑카,박사과정,여,1
인천대,스페인,교환학생,남,4
인천대,스페인,교환학생,여,9
인천대,아제르바이잔,석사과정,남,1
인천대,알제리,교환학생,여,1
인천대,알제리,대학부설 어학원 연수,남,2
인천대,알제리,석사과정,여,1
인천대,에콰도르,석사과정,남,2
인천대,영국,교환학생,여,2
인천대,우간다,대학부설 어학원 연수,남,1
인천대,우즈베키스탄,대학부설 어학원 연수,남,2
인천대,우즈베키스탄,석사과정,남,3
인천대,우즈베키스탄,학사과정,남,19
인천대,우즈베키스탄,학사과정,여,18
인천대,이집트,교환학생,여,1
인천대,이집트,대학부설 어학원 연수,남,1
인천대,이집트,대학부설 어학원 연수,여,2
인천대,이집트,석사과정,남,2
인천대,이탈리아,교환학생,여,1
인천대,이탈리아,대학부설 어학원 연수,여,1
인천대,인도,박사과정,남,1
인천대,인도,박사과정,여,1
인천대,인도네시아,박사과정,여,1
인천대,인도네시아,석사과정,여,1
인천대,일본,교환학생,남,1
인천대,일본,교환학생,여,15
인천대,일본,대학부설 어학원 연수,여,1
인천대,일본,학사과정,여,3
인천대,중국,(구)교환학생,남,1
인천대,중국,교환학생,남,4
인천대,중국,교환학생,여,8
인천대,중국,대학부설 어학원 연수,남,6
인천대,중국,대학부설 어학원 연수,여,9
인천대,중국,박사과정,남,5
인천대,중국,박사과정,여,7
인천대,중국,석사과정,남,1
인천대,중국,석사과정,여,5
인천대,중국,학사과정,남,4
인천대,중국,학사과정,여,3
인천대,차드,대학부설 어학원 연수,남,1
인천대,차드,석사과정,남,1
인천대,체코,교환학생,여,2
인천대,카자흐스탄,석사과정,여,1
인천대,카자흐스탄,학사과정,남,2
인천대,카자흐스탄,학사과정,여,5
인천대,캄보디아,석사과정,남,3
인천대,캄보디아,석사과정,여,1
인천대,캐나다,교환학생,여,2
인천대,캐나다,학사과정,남,1
인천대,케냐,석사과정,남,1
인천대,케냐,석사과정,여,1
인천대,키르기즈,교환학생,여,2
인천대,키르기즈,학사과정,여,3
인천대,타이,교환학생,여,2
인천대,타이,학사과정,여,1
인천대,타이완,교환학생,남,1
인천대,타이완,교환학생,여,4
인천대,타이완,대학부설 어학원 연수,여,1
인천대,타지키스탄,석사과정,남,1
인천대,타지키스탄,학사과정,남,2
인천대,타지키스탄,학사과정,여,1
인천대,탄자니아,박사과정,남,1
인천대,탄자니아,석사과정,남,1
인천대,튀니지,대학부설 어학원 연수,여,1
인천대,튀니지,석사과정,여,1
인천대,튀르키예,교환학생,남,1
인천대,튀르키예,석사과정,여,1
인천대,파나마,학사과정,여,1
인천대,파라과이,석사과정,여,1
인천대,파키스탄,박사과정,남,9
인천대,파키스탄,박사과정,여,5
인천대,파키스탄,석사과정,남,2
인천대,파키스탄,석사과정,여,4
인천대,파키스탄,학사과정,여,1
인천대,포르투갈,교환학생,여,1
인천대,폴란드,교환학생,여,3
인천대,프랑스,교환학생,남,2
인천대,프랑스,교환학생,여,7
인천대,피지,석사과정,여,1
인천대,핀란드,교환학생,남,1
인천대,필리핀,교환학생,여,1
인천대,필리핀,석사과정,남,1
인천대,한국계중국인,학사과정,남,1
인하대,가나,박사과정,남,1
인하대,네덜란드,교환학생,남,2
인하대,네팔,박사과정,남,3
인하대,네팔,박사과정,여,1
인하대,네팔,학사과정,남,6
인하대,노르웨이,교환학생,여,1
인하대,독일,교환학생,남,6
인하대,독일,교환학생,여,13
인하대,독일,대학부설 어학원 연수,여,2
인하대,독일,석사과정,여,1
인하대,독일,학사과정,여,1
인하대,독일,학술연구기관 특정연구자,여,1
인하대,라오스,대학부설 어학원 연수,남,1
인하대,러시아(연방),교환학생,여,3
인하대,러시아(연방),대학부설 어학원 연수,남,2
인하대,러시아(연방),대학부설 어학원 연수,여,17
인하대,러시아(연방),석사과정,남,1
인하대,러시아(연방),석사과정,여,5
인하대,러시아(연방),학사과정,남,2
인하대,러시아(연방),학사과정,여,19
인하대,레바논,석사과정,여,1
인하대,르완다,학사과정,남,1
인하대,리비아,학사과정,남,3
인하대,리비아,학사과정,여,1
인하대,말레이시아,박사과정,여,1
인하대,말레이시아,학사과정,남,6
인하대,말레이시아,학사과정,여,3
인하대,멕시코,대학부설 어학원 연수,여,1
인하대,모로코,교환학생,여,1
인하대,모로코,학사과정,여,1
인하대,모리타니,교환학생,여,1
인하대,몽골,대학부설 어학원 연수,남,33
인하대,몽골,대학부설 어학원 연수,여,20
인하대,몽골,박사과정,여,2
인하대,몽골,석사과정,여,8
인하대,몽골,전문학사과정,여,1
인하대,몽골,학사과정,남,43
인하대,몽골,학사과정,여,36
인하대,미국,교환학생,남,2
인하대,미국,교환학생,여,2
인하대,미국,박사과정,남,1
인하대,미국,학사과정,여,1
인하대,미얀마,대학부설 어학원 연수,남,54
인하대,미얀마,대학부설 어학원 연수,여,65
인하대,미얀마,박사과정,여,1
인하대,미얀마,석사과정,여,2
인하대,미얀마,학사과정,남,18
인하대,미얀마,학사과정,여,43
인하대,방글라데시,박사과정,남,3
인하대,방글라데시,석사과정,남,1
인하대,방글라데시,학사과정,여,2
인하대,베트남,교환학생,여,1
인하대,베트남,대학부설 어학원 연수,남,104
인하대,베트남,대학부설 어학원 연수,여,153
인하대,베트남,박사과정,남,6
인하대,베트남,박사과정,여,3
인하대,베트남,석사과정,남,4
인하대,베트남,석사과정,여,8
인하대,베트남,학사과정,남,14
인하대,베트남,학사과정,여,23
인하대,벨라루스,학사과정,여,1
인하대,사우디아라비아,박사과정,여,1
인하대,사우디아라비아,학사과정,여,1
인하대,세네갈,석사과정,여,1
인하대,수단,학사과정,여,1
인하대,스웨덴,교환학생,남,1
인하대,스웨덴,교환학생,여,4
인하대,스위스,교환학생,남,1
인하대,스페인,교환학생,남,3
인하대,스페인,교환학생,여,4
인하대,스페인,석사과정,남,1
인하대,싱가포르,교환학생,여,2
인하대,아르메니아,교환학생,여,1
인하대,아제르바이잔,박사과정,남,1
인하대,아제르바이잔,석사과정,남,3
인하대,아제르바이잔,석사과정,여,2
인하대,아제르바이잔,학사과정,남,72
인하대,아제르바이잔,학사과정,여,40
인하대,영국,교환학생,남,1
인하대,영국,교환학생,여,2
인하대,예멘공화국,학사과정,여,1
인하대,오스트리아,교환학생,남,6
인하대,오스트리아,교환학생,여,2
인하대,요르단,대학부설 어학원 연수,남,7
인하대,요르단,학사과정,남,1
인하대,우즈베키스탄,교환학생,여,3
인하대,우즈베키스탄,대학부설 어학원 연수,여,2
인하대,우즈베키스탄,박사과정,남,6
인하대,우즈베키스탄,박사과정,여,3
인하대,우즈베키스탄,석사과정,남,11
인하대,우즈베키스탄,석사과정,여,11
인하대,우즈베키스탄,학사과정,남,207
인하대,우즈베키스탄,학사과정,여,57
인하대,우크라이나,석사과정,여,1
인하대,이란,박사과정,여,1
인하대,이란,석사과정,남,1
인하대,이란,학사과정,남,1
인하대,이란,학사과정,여,1
인하대,이집트,대학부설 어학원 연수,여,2
인하대,이탈리아,교환학생,남,2
인하대,이탈리아,교환학생,여,1
인하대,이탈리아,대학부설 어학원 연수,여,2
인하대,이탈리아,석사과정,여,1
인하대,인도,대학부설 어학원 연수,남,1
인하대,인도,박사과정,남,7
인하대,인도,박사과정,여,4
인하대,인도,석사과정,여,3
인하대,인도,학사과정,남,1
인하대,인도,학사과정,여,2
인하대,인도네시아,교환학생,여,5
인하대,인도네시아,박사과정,남,6
인하대,인도네시아,박사과정,여,7
인하대,인도네시아,석사과정,남,2
인하대,인도네시아,석사과정,여,1
인하대,인도네시아,학사과정,여,1
인하대,일본,교환학생,여,6
인하대,일본,대학부설 어학원 연수,여,1
인하대,일본,학사과정,여,5
인하대,적도기니,학사과정,여,1
인하대,중국,교환학생,남,3
인하대,중국,교환학생,여,8
인하대,중국,대학부설 어학원 연수,남,8
인하대,중국,대학부설 어학원 연수,여,15
인하대,중국,박사과정,남,25
인하대,중국,박사과정,여,26
인하대,중국,석사과정,남,247
인하대,중국,석사과정,여,212
인하대,중국,학사과정,남,73
인하대,중국,학사과정,여,58
인하대,중국,학술연구기관 특정연구자,여,1
인하대,카메룬,교환학생,여,1
인하대,카자흐스탄,교환학생,여,1
인하대,카자흐스탄,대학부설 어학원 연수,남,1
인하대,카자흐스탄,대학부설 어학원 연수,여,7
인하대,카자흐스탄,석사과정,여,5
인하대,카자흐스탄,학사과정,남,23
인하대,카자흐스탄,학사과정,여,19
인하대,캄보디아,대학부설 어학원 연수,여,2
인하대,캄보디아,석사과정,남,1
인하대,캐나다,교환학생,여,2
인하대,캐나다,학사과정,여,1
인하대,코트디부아르,교환학생,여,1
인하대,크로아티아,교환학생,여,1
인하대,키르기즈,교환학생,여,3
인하대,키르기즈,대학부설 어학원 연수,남,11
인하대,키르기즈,대학부설 어학원 연수,여,5
인하대,키르기즈,석사과정,여,1
인하대,키르기즈,학사과정,남,41
인하대,키르기즈,학사과정,여,49
인하대,타이,박사과정,여,2
인하대,타이,학사과정,남,2
인하대,타이,학사과정,여,2
인하대,타이,학술연구기관 특정연구자,여,1
인하대,타이완,교환학생,남,1
인하대,타이완,교환학생,여,4
인하대,타이완,대학부설 어학원 연수,남,2
인하대,타이완,대학부설 어학원 연수,여,5
인하대,타이완,석사과정,여,1
인하대,타지키스탄,대학부설 어학원 연수,남,3
인하대,타지키스탄,학사과정,남,1
인하대,투르크메니스탄,대학부설 어학원 연수,여,1
인하대,튀르키예,박사과정,여,1
인하대,튀르키예,석사과정,여,1
인하대,튀르키예,학사과정,여,1
인하대,파나마,석사과정,여,1
인하대,파키스탄,대학부설 어학원 연수,여,1
인하대,파키스탄,박사과정,남,4
인하대,파키스탄,박사과정,여,3
인하대,파키스탄,석사과정,남,1
인하대,파키스탄,석사과정,여,5
인하대,파키스탄,학사과정,남,1
인하대,페루,석사과정,여,1
인하대,포르투갈,교환학생,남,2
인하대,포르투갈,교환학생,여,2
인하대,폴란드,교환학생,여,1
인하대,폴란드,대학부설 어학원 연수,여,1
인하대,폴란드,석사과정,여,1
인하대,프랑스,교환학생,남,35
인하대,프랑스,교환학생,여,16
인하대,프랑스,대학부설 어학원 연수,여,1
인하대,핀란드,교환학생,남,1
인하대,핀란드,교환학생,여,1
인하대,필리핀,박사과정,남,1
인하대,필리핀,학사과정,여,1
인하대,한국계중국인,박사과정,남,1
인하대,한국계중국인,학사과정,남,1
인하대,헝가리,교환학생,남,1
인하대,헝가리,석사과정,남,1
인하대,헝가리,석사과정,여,1
장로회신학대,가나,박사과정,남,1
장로회신학대,가나,석사과정,남,1
장로회신학대,말레이시아,석사과정,남,1
장로회신학대,몽골,학사과정,여,1
장로회신학대,베트남,석사과정,남,2
장로회신학대,베트남,석사과정,여,1
장로회신학대,에티오피아,석사과정,남,1
장로회신학대,인도네시아,석사과정,남,3
장로회신학대,중국,박사과정,남,2
장로회신학대,중국,박사과정,여,3
장로회신학대,중국,학사과정,여,1
전남대,가나,박사과정,남,1
전남대,가봉,대학부설 어학원 연수,여,1
전남대,국적불명,석사과정,남,1
전남대,그리스,교환학생,여,2
전남대,나이지리아,박사과정,남,3
전남대,나이지리아,박사과정,여,1
전남대,나이지리아,석사과정,남,2
전남대,나이지리아,석사과정,여,1
전남대,네덜란드,교환학생,여,1
전남대,네팔,박사과정,남,1
전남대,네팔,석사과정,남,1
전남대,네팔,석사과정,여,1
전남대,네팔,학사과정,남,1
전남대,독일,교환학생,여,5
전남대,라오스,대학부설 어학원 연수,여,1
전남대,러시아(연방),대학부설 어학원 연수,여,5
전남대,러시아(연방),박사과정,여,1
전남대,러시아(연방),학사과정,남,1
전남대,르완다,대학부설 어학원 연수,여,2
전남대,르완다,박사과정,남,1
전남대,리투아니아,교환학생,남,1
전남대,리투아니아,교환학생,여,1
전남대,마다가스카르,대학부설 어학원 연수,여,1
전남대,말레이시아,교환학생,남,4
전남대,말레이시아,교환학생,여,2
전남대,말레이시아,학사과정,여,2
전남대,멕시코,대학부설 어학원 연수,여,1
전남대,멕시코,석사과정,여,1
전남대,모로코,교환학생,남,2
전남대,몽골,대학부설 어학원 연수,남,2
전남대,몽골,대학부설 어학원 연수,여,3
전남대,몽골,박사과정,여,1
전남대,몽골,석사과정,여,2
전남대,몽골,학사과정,여,5
전남대,미국,교환학생,남,2
전남대,미국,교환학생,여,1
전남대,미국,대학부설 어학원 연수,여,1
전남대,미국,학사과정,남,1
전남대,미얀마,대학부설 어학원 연수,여,2
전남대,미얀마,박사과정,여,1
전남대,방글라데시,대학부설 어학원 연수,여,1
전남대,방글라데시,박사과정,남,9
전남대,방글라데시,박사과정,여,7
전남대,방글라데시,석사과정,남,5
전남대,방글라데시,석사과정,여,3
전남대,베트남,교환학생,여,1
전남대,베트남,대학부설 어학원 연수,남,80
전남대,베트남,대학부설 어학원 연수,여,139
전남대,베트남,박사과정,남,24
전남대,베트남,박사과정,여,18
전남대,베트남,석사과정,남,14
전남대,베트남,석사과정,여,10
전남대,베트남,학사과정,남,17
전남대,베트남,학사과정,여,40
전남대,벨기에,교환학생,남,2
전남대,벨기에,교환학생,여,2
전남대,벨기에,대학부설 어학원 연수,여,1
전남대,스리랑카,박사과정,남,1
전남대,스리랑카,박사과정,여,2
전남대,스리랑카,석사과정,여,2
전남대,스리랑카,학사과정,여,1
전남대,스페인,대학부설 어학원 연수,여,1
전남대,아프가니스탄,박사과정,남,1
전남대,영국,교환학생,남,1
전남대,영국,교환학생,여,3
전남대,오스트레일리아,교환학생,남,1
전남대,우간다,대학부설 어학원 연수,여,1
전남대,우즈베키스탄,교환학생,남,1
전남대,우즈베키스탄,대학부설 어학원 연수,남,1
전남대,우즈베키스탄,대학부설 어학원 연수,여,1
전남대,우즈베키스탄,박사과정,남,15
전남대,우즈베키스탄,박사과정,여,3
전남대,우즈베키스탄,석사과정,남,57
전남대,우즈베키스탄,석사과정,여,28
전남대,우즈베키스탄,학사과정,남,106
전남대,우즈베키스탄,학사과정,여,23
전남대,우크라이나,교환학생,여,1
전남대,우크라이나,대학부설 어학원 연수,남,1
전남대,우크라이나,대학부설 어학원 연수,여,11
전남대,이라크,석사과정,여,1
전남대,이란,박사과정,남,1
전남대,이란,박사과정,여,2
전남대,이란,석사과정,남,1
전남대,이스라엘,대학부설 어학원 연수,여,1
전남대,이집트,교환학생,여,1
전남대,이집트,박사과정,남,4
전남대,이집트,박사과정,여,3
전남대,인도,교환학생,남,1
전남대,인도,교환학생,여,1
전남대,인도,대학부설 어학원 연수,여,2
전남대,인도,박사과정,남,21
전남대,인도,박사과정,여,24
전남대,인도,석사과정,남,1
전남대,인도,석사과정,여,2
전남대,인도네시아,교환학생,남,4
전남대,인도네시아,교환학생,여,8
전남대,인도네시아,대학부설 어학원 연수,여,3
전남대,인도네시아,박사과정,남,10
전남대,인도네시아,박사과정,여,3
전남대,인도네시아,석사과정,여,2
전남대,일본,교환학생,여,2
전남대,일본,대학부설 어학원 연수,여,3
전남대,일본,석사과정,여,1
전남대,조지아,교환학생,여,2
전남대,조지아,대학부설 어학원 연수,여,2
전남대,조지아,박사과정,여,1
전남대,중국,교환학생,남,5
전남대,중국,교환학생,여,13
전남대,중국,대학부설 어학원 연수,남,8
전남대,중국,대학부설 어학원 연수,여,15
전남대,중국,박사과정,남,124
전남대,중국,박사과정,여,85
전남대,중국,석사과정,남,76
전남대,중국,석사과정,여,78
전남대,중국,학사과정,남,39
전남대,중국,학사과정,여,33
전남대,체코,대학부설 어학원 연수,여,1
전남대,체코,석사과정,여,1
전남대,카메룬,박사과정,남,1
전남대,카자흐스탄,교환학생,여,4
전남대,카자흐스탄,박사과정,여,1
전남대,카자흐스탄,석사과정,여,2
전남대,카자흐스탄,학사과정,남,1
전남대,카자흐스탄,학사과정,여,2
전남대,캄보디아,대학부설 어학원 연수,남,2
전남대,캄보디아,대학부설 어학원 연수,여,3
전남대,캄보디아,박사과정,남,4
전남대,캄보디아,박사과정,여,1
전남대,캄보디아,석사과정,남,3
전남대,캄보디아,석사과정,여,1
전남대,캄보디아,학사과정,남,1
전남대,캐나다,석사과정,남,1
전남대,코트디부아르,대학부설 어학원 연수,남,1
전남대,콜롬비아,대학부설 어학원 연수,남,1
전남대,크로아티아,교환학생,여,1
전남대,키르기즈,대학부설 어학원 연수,여,1
전남대,타이,대학부설 어학원 연수,여,3
전남대,타이,석사과정,남,1
전남대,타이,학사과정,여,2
전남대,타이완,교환학생,남,1
전남대,타지키스탄,대학부설 어학원 연수,남,1
전남대,튀르키예,교환학생,남,2
전남대,튀르키예,교환학생,여,4
전남대,튀르키예,대학부설 어학원 연수,여,1
전남대,튀르키예,박사과정,남,2
전남대,튀르키예,학사과정,남,1
전남대,파나마,대학부설 어학원 연수,여,1
전남대,파키스탄,대학부설 어학원 연수,남,2
전남대,파키스탄,대학부설 어학원 연수,여,2
전남대,파키스탄,박사과정,남,14
전남대,파키스탄,박사과정,여,7
전남대,파키스탄,석사과정,남,4
전남대,파키스탄,석사과정,여,4
전남대,파키스탄,학사과정,남,5
전남대,파키스탄,학사과정,여,2
전남대,프랑스,교환학생,남,17
전남대,프랑스,교환학생,여,16
전남대,프랑스,대학부설 어학원 연수,남,1
전남대,프랑스,학사과정,남,1
전남대,필리핀,교환학생,여,1
전남대,필리핀,박사과정,남,3
전남대,필리핀,석사과정,여,1
전남대,한국계중국인,박사과정,남,1
전북대,가나,대학부설 어학원 연수,여,1
전북대,가봉,대학부설 어학원 연수,여,2
전북대,가봉,석사과정,남,1
전북대,가봉,석사과정,여,1
전북대,기니,석사과정,남,1
전북대,나이지리아,학사과정,남,1
전북대,나이지리아,학사과정,여,1
전북대,남아프리카공화국,석사과정,여,1
전북대,네팔,박사과정,남,17
전북대,네팔,박사과정,여,3
전북대,네팔,학사과정,남,30
전북대,네팔,학사과정,여,29
전북대,독일,교환학생,여,5
전북대,라오스,석사과정,남,2
전북대,라오스,석사과정,여,1
전북대,러시아(연방),교환학생,남,2
전북대,러시아(연방),교환학생,여,4
전북대,러시아(연방),대학부설 어학원 연수,남,1
전북대,러시아(연방),대학부설 어학원 연수,여,5
전북대,러시아(연방),학사과정,남,2
전북대,러시아(연방),학사과정,여,4
전북대,르완다,박사과정,남,2
전북대,리비아,박사과정,남,1
전북대,리비아,박사과정,여,1
전북대,말레이시아,교환학생,남,1
전북대,말레이시아,교환학생,여,1
전북대,말레이시아,대학부설 어학원 연수,여,3
전북대,말레이시아,박사과정,여,5
전북대,말레이시아,석사과정,여,1
전북대,멕시코,대학부설 어학원 연수,남,1
전북대,모로코,교환학생,여,3
전북대,모로코,대학부설 어학원 연수,여,1
전북대,모로코,박사과정,여,1
전북대,모로코,석사과정,여,1
전북대,모로코,학사과정,남,2
전북대,모로코,학사과정,여,1
전북대,몰도바,교환학생,여,2
전북대,몽골,교환학생,남,45
전북대,몽골,교환학생,여,56
전북대,몽골,대학부설 어학원 연수,남,18
전북대,몽골,대학부설 어학원 연수,여,31
전북대,몽골,박사과정,남,3
전북대,몽골,박사과정,여,11
전북대,몽골,석사과정,남,6
전북대,몽골,석사과정,여,26
전북대,몽골,학사과정,남,31
전북대,몽골,학사과정,여,36
전북대,미국,교환학생,남,2
전북대,미국,대학부설 어학원 연수,여,2
전북대,미얀마,대학부설 어학원 연수,남,2
전북대,미얀마,대학부설 어학원 연수,여,8
전북대,미얀마,박사과정,여,2
전북대,미얀마,석사과정,여,2
전북대,미얀마,학사과정,남,2
전북대,미얀마,학사과정,여,10
전북대,방글라데시,교환학생,남,2
전북대,방글라데시,대학부설 어학원 연수,남,4
전북대,방글라데시,대학부설 어학원 연수,여,1
전북대,방글라데시,박사과정,남,19
전북대,방글라데시,박사과정,여,4
전북대,방글라데시,석사과정,남,35
전북대,방글라데시,석사과정,여,4
전북대,방글라데시,학사과정,남,54
전북대,방글라데시,학사과정,여,16
전북대,베냉,교환학생,남,1
전북대,베네수엘라,학사과정,남,2
전북대,베네수엘라,학사과정,여,1
전북대,베트남,교환학생,남,28
전북대,베트남,교환학생,여,107
전북대,베트남,대학부설 어학원 연수,남,85
전북대,베트남,대학부설 어학원 연수,여,87
전북대,베트남,박사과정,남,28
전북대,베트남,박사과정,여,21
전북대,베트남,석사과정,남,12
전북대,베트남,석사과정,여,15
전북대,베트남,전문학사과정,여,1
전북대,베트남,학사과정,남,27
전북대,베트남,학사과정,여,49
전북대,부르키나파소,대학부설 어학원 연수,남,1
전북대,브라질,교환학생,남,1
전북대,브라질,교환학생,여,7
전북대,스리랑카,대학부설 어학원 연수,남,1
전북대,스리랑카,대학부설 어학원 연수,여,1
전북대,스리랑카,학사과정,여,1
전북대,시리아,대학부설 어학원 연수,여,1
전북대,시리아,박사과정,남,1
전북대,아르메니아,교환학생,여,3
전북대,아르헨티나,교환학생,여,1
전북대,아제르바이잔,교환학생,여,1
전북대,아제르바이잔,석사과정,여,1
전북대,아제르바이잔,학사과정,여,1
전북대,아프가니스탄,박사과정,여,1
전북대,아프가니스탄,석사과정,남,1
전북대,아프가니스탄,학사과정,남,1
전북대,알제리,대학부설 어학원 연수,여,1
전북대,에콰도르,석사과정,여,1
